date,maxTemp,minTemp,,
1989/2/7,27,-3,,
1989/2/8,17,-2,,
1989/2/9,43,-1,,
1989/2/10,51,18,,
1989/2/11,43,30,,
1989/2/12,39,28,,
1989/2/13,32,19,,
1989/2/14,29,14,,
1989/2/15,30,16,,
1989/2/16,37,10,,
1989/2/17,27,16,,
1989/2/18,41,18,,
1989/2/19,47,21,,
1989/2/20,35,31,,
1989/2/21,45,20,,
1989/2/22,41,19,,
1989/2/23,61,25,,
1989/2/24,62,32,,
1989/2/25,68,37,,
1989/2/26,57,29,,
1989/2/27,48,27,,
1989/2/28,35,20,,
1989/3/1,29,17,,
1989/3/2,35,23,,
1989/3/3,29,8,,
1989/3/4,23,0,,
1989/3/5,36,-1,,
1989/3/6,62,15,,
1989/3/7,59,30,,
1989/3/8,69,38,,
1989/3/9,77,43,,
1989/3/10,79,45,,
1989/3/11,77,47,,
1989/3/12,68,45,,
1989/3/13,75,34,,
1989/3/14,57,36,,
1989/3/15,51,30,,
1989/3/16,72,35,,
1989/3/17,63,25,,
1989/3/18,62,26,,
1989/3/19,64,32,,
1989/3/20,54,21,,
1989/3/21,62,14,,
1989/3/22,67,39,,
1989/3/23,63,33,,
1989/3/24,68,35,,
1989/3/25,72,33,,
1989/3/26,71,43,,
1989/3/27,65,45,,
1989/3/28,72,35,,
1989/3/29,65,40,,
1989/3/30,52,30,,
1989/3/31,65,24,,
1989/4/1,61,39,,
1989/4/2,58,31,,
1989/4/3,52,37,,
1989/4/4,48,30,,
1989/4/5,66,29,,
1989/4/6,71,44,,
1989/4/7,78,40,,
1989/4/8,71,37,,
1989/4/9,43,20,,
1989/4/10,41,9,,
1989/4/11,41,28,,
1989/4/12,56,26,,
1989/4/13,67,30,,
1989/4/14,68,36,,
1989/4/15,76,34,,
1989/4/16,71,49,,
1989/4/17,67,42,,
1989/4/18,67,33,,
1989/4/19,80,39,,
1989/4/20,83,50,,
1989/4/21,88,53,,
1989/4/22,84,59,,
1989/4/23,85,57,,
1989/4/24,82,47,,
1989/4/25,68,48,,
1989/4/26,74,44,,
1989/4/27,73,39,,
1989/4/28,50,35,,
1989/4/29,43,29,,
1989/4/30,39,29,,
1989/5/1,66,24,,
1989/5/2,69,41,,
1989/5/3,67,41,,
1989/5/4,66,36,,
1989/5/5,69,35,,
1989/5/6,77,38,,
1989/5/7,84,49,,
1989/5/8,77,53,,
1989/5/9,67,47,,
1989/5/10,71,45,,
1989/5/11,80,47,,
1989/5/12,74,48,,
1989/5/13,66,42,,
1989/5/14,49,42,,
1989/5/15,66,36,,
1989/5/16,65,41,,
1989/5/17,72,40,,
1989/5/18,79,46,,
1989/5/19,76,48,,
1989/5/20,79,39,,
1989/5/21,74,49,,
1989/5/22,85,45,,
1989/5/23,90,56,,
1989/5/24,83,54,,
1989/5/25,73,49,,
1989/5/26,64,37,,
1989/5/27,81,39,,
1989/5/28,91,51,,
1989/5/29,89,65,,
1989/5/30,83,49,,
1989/5/31,62,44,,
1989/6/1,69,45,,
1989/6/2,77,46,,
1989/6/3,75,49,,
1989/6/4,53,46,,
1989/6/5,74,41,,
1989/6/6,78,50,,
1989/6/7,77,50,,
1989/6/8,74,49,,
1989/6/9,69,48,,
1989/6/10,76,46,,
1989/6/11,80,51,,
1989/6/12,78,49,,
1989/6/13,70,46,,
1989/6/14,70,42,,
1989/6/15,83,42,,
1989/6/16,92,52,,
1989/6/17,85,57,,
1989/6/18,90,50,,
1989/6/19,94,59,,
1989/6/20,94,66,,
1989/6/21,85,51,,
1989/6/22,69,46,,
1989/6/23,68,49,,
1989/6/24,70,48,,
1989/6/25,76,54,,
1989/6/26,79,55,,
1989/6/27,88,49,,
1989/6/28,86,54,,
1989/6/29,86,56,,
1989/6/30,94,50,,
1989/7/1,97,52,,
1989/7/2,94,57,,
1989/7/3,96,59,,
1989/7/4,98,55,,
1989/7/5,99,55,,
1989/7/6,99,61,,
1989/7/7,100,60,,
1989/7/8,100,65,,
1989/7/9,98,64,,
1989/7/10,92,54,,
1989/7/11,88,63,,
1989/7/12,78,60,,
1989/7/13,86,56,,
1989/7/14,86,57,,
1989/7/15,84,55,,
1989/7/16,94,53,,
1989/7/17,95,56,,
1989/7/18,91,55,,
1989/7/19,86,52,,
1989/7/20,88,55,,
1989/7/21,88,53,,
1989/7/22,83,54,,
1989/7/23,84,55,,
1989/7/24,80,56,,
1989/7/25,83,55,,
1989/7/26,89,56,,
1989/7/27,88,62,,
1989/7/28,90,60,,
1989/7/29,88,59,,
1989/7/30,70,58,,
1989/7/31,82,53,,
1990/4/1,55,36,,
1990/4/2,66,31,,
1990/4/3,70,39,,
1990/4/4,66,39,,
1990/4/5,55,25,,
1990/4/6,47,16,,
1990/4/7,56,32,,
1990/4/8,62,36,,
1990/4/9,55,36,,
1990/4/10,38,29,,
1990/4/11,47,30,,
1990/4/12,65,33,,
1990/4/13,59,38,,
1990/4/14,72,37,,
1990/4/15,71,36,,
1990/4/16,66,36,,
1990/4/17,42,31,,
1990/4/18,66,32,,
1990/4/19,64,44,,
1990/4/20,66,40,,
1990/4/21,72,41,,
1990/4/22,74,48,,
1990/4/23,70,50,,
1990/4/24,61,44,,
1990/4/25,52,40,,
1990/4/26,58,35,,
1990/4/27,56,32,,
1990/4/28,74,39,,
1990/4/29,66,31,,
1990/4/30,46,26,,
1990/5/1,43,30,,
1990/5/2,57,31,,
1990/5/3,56,38,,
1990/5/4,59,34,,
1990/5/5,62,37,,
1990/5/6,79,36,,
1990/5/7,79,48,,
1990/5/8,73,40,,
1990/5/9,60,31,,
1990/5/10,65,29,,
1990/5/11,62,38,,
1990/5/12,59,34,,
1990/5/13,74,41,,
1990/5/14,65,35,,
1990/5/15,66,42,,
1990/5/16,60,33,,
1990/5/17,69,34,,
1990/5/18,76,41,,
1990/5/19,74,44,,
1990/5/20,69,44,,
1990/5/21,79,41,,
1990/5/22,80,48,,
1990/5/23,85,47,,
1990/5/24,81,50,,
1990/5/25,78,50,,
1990/5/26,74,45,,
1990/5/27,67,45,,
1990/5/28,75,47,,
1990/5/29,72,48,,
1990/5/30,66,40,,
1990/5/31,72,40,,
1990/6/1,76,46,,
1990/6/2,73,40,,
1990/6/3,75,46,,
1990/6/4,94,50,,
1990/6/5,89,56,,
1990/6/6,81,49,,
1990/6/7,87,52,,
1990/6/8,85,56,,
1990/6/9,83,52,,
1990/6/10,84,57,,
1990/6/11,89,55,,
1990/6/12,83,58,,
1990/6/13,80,57,,
1990/6/14,77,48,,
1990/6/15,80,52,,
1990/6/16,79,55,,
1990/6/17,83,50,,
1990/6/18,95,51,,
1990/6/19,92,54,,
1990/6/20,82,48,,
1990/6/21,82,53,,
1990/6/22,80,43,,
1990/6/23,93,50,,
1990/6/24,94,62,,
1990/6/25,97,61,,
1990/6/26,91,60,,
1990/6/27,100,59,,
1990/6/28,93,64,,
1990/6/29,98,61,,
1990/6/30,98,59,,
1990/7/1,97,62,,
1990/7/2,99,66,,
1990/7/3,97,65,,
1990/7/4,83,58,,
1990/7/5,80,56,,
1990/7/6,90,54,,
1990/7/7,86,61,,
1990/7/8,73,59,,
1990/7/9,80,57,,
1990/7/10,82,56,,
1990/7/11,77,55,,
1990/7/12,70,50,,
1990/7/13,76,48,,
1990/7/14,75,50,,
1990/7/15,79,53,,
1990/7/16,87,58,,
1990/7/17,90,60,,
1990/7/18,94,58,,
1990/7/19,84,65,,
1990/7/20,72,55,,
1990/7/21,64,51,,
1990/7/22,68,47,,
1990/7/23,79,47,,
1990/7/24,81,54,,
1990/7/25,85,53,,
1990/7/26,87,56,,
1990/7/27,86,55,,
1990/7/28,82,54,,
1990/7/29,74,50,,
1990/7/30,75,50,,
1990/7/31,79,61,,
1990/8/1,86,55,,
1990/8/2,80,54,,
1990/8/3,82,51,,
1990/8/4,76,51,,
1990/8/5,71,48,,
1990/8/6,77,54,,
1990/8/7,89,52,,
1990/8/8,89,62,,
1990/8/9,85,56,,
1990/8/10,88,57,,
1990/8/11,84,57,,
1990/8/12,70,54,,
1990/8/13,78,48,,
1990/8/14,77,55,,
1990/8/15,75,51,,
1990/8/16,83,50,,
1990/8/17,80,57,,
1990/8/18,78,51,,
1990/8/19,80,53,,
1990/8/20,80,51,,
1990/8/21,83,55,,
1990/8/22,80,59,,
1990/8/23,82,51,,
1990/8/24,85,57,,
1990/8/25,88,52,,
1990/8/26,89,59,,
1990/8/27,91,60,,
1990/8/28,90,60,,
1990/8/29,92,55,,
1990/8/30,94,60,,
1990/8/31,85,62,,
1990/9/1,80,57,,
1990/9/2,83,58,,
1990/9/3,88,57,,
1990/9/4,85,56,,
1990/9/5,86,59,,
1990/9/6,80,60,,
1990/9/7,82,57,,
1990/9/8,83,52,,
1990/9/9,82,55,,
1990/9/10,80,55,,
1990/9/11,84,49,,
1990/9/12,89,51,,
1990/9/13,95,56,,
1990/9/14,80,47,,
1990/9/15,87,55,,
1990/9/16,80,51,,
1990/9/17,66,52,,
1990/9/18,73,48,,
1990/9/19,74,48,,
1990/9/20,68,46,,
1990/9/21,64,46,,
1990/9/22,65,44,,
1990/9/23,73,40,,
1990/9/24,81,49,,
1990/9/25,80,55,,
1990/9/26,79,53,,
1990/9/27,73,49,,
1990/9/28,62,49,,
1990/9/29,59,49,,
1990/9/30,75,43,,
1990/10/1,81,45,,
1990/10/2,73,54,,
1990/10/3,65,34,,
1990/10/4,79,52,,
1990/10/5,83,50,,
1990/10/6,74,44,,
1990/10/7,58,33,,
1990/10/8,40,28,,
1990/10/9,53,24,,
1990/10/10,74,34,,
1990/10/11,63,40,,
1990/10/12,67,28,,
1990/10/13,74,41,,
1990/10/14,67,36,,
1990/10/15,78,37,,
1990/10/16,79,42,,
1990/10/17,65,37,,
1990/10/18,64,29,,
1990/10/19,73,45,,
1990/10/20,55,30,,
1990/10/21,56,24,,
1990/10/22,71,41,,
1990/10/23,62,35,,
1990/10/24,57,30,,
1990/10/25,74,42,,
1990/10/26,75,50,,
1990/10/28,79,38,,
1990/10/29,77,47,,
1990/10/30,72,49,,
1990/10/31,72,41,,
1990/11/1,65,48,,
1990/11/2,57,29,,
1990/11/3,30,25,,
1990/11/4,47,17,,
1990/11/5,51,34,,
1990/11/6,42,18,,
1990/11/7,27,9,,
1990/11/8,49,17,,
1990/11/9,57,29,,
1990/11/10,67,44,,
1990/11/11,70,44,,
1990/11/12,70,38,,
1990/11/13,68,36,,
1990/11/14,77,42,,
1990/11/15,72,51,,
1990/11/16,63,29,,
1990/11/17,69,32,,
1990/11/18,58,38,,
1990/11/19,62,35,,
1990/11/20,62,35,,
1990/11/21,54,30,,
1990/11/22,50,28,,
1990/11/23,62,39,,
1990/11/24,71,48,,
1990/11/25,77,45,,
1990/11/26,67,40,,
1990/11/27,41,19,,
1990/11/28,35,18,,
1990/11/29,53,17,,
1990/11/30,60,42,,
1990/12/1,52,26,,
1990/12/2,36,20,,
1990/12/3,40,13,,
1990/12/4,61,24,,
1990/12/5,58,40,,
1990/12/6,45,18,,
1990/12/7,57,22,,
1990/12/8,57,30,,
1990/12/9,62,35,,
1990/12/10,67,37,,
1990/12/11,67,42,,
1990/12/12,57,34,,
1990/12/13,36,27,,
1990/12/14,42,27,,
1990/12/15,42,20,,
1990/12/16,49,25,,
1990/12/17,37,25,,
1990/12/18,42,22,,
1990/12/19,39,2,,
1990/12/20,3,-14,,
1990/12/21,-8,-20,,
1990/12/22,2,-24,,
1990/12/23,20,-13,,
1990/12/24,30,2,,
1990/12/25,23,5,,
1990/12/26,27,0,,
1990/12/27,51,6,,
1990/12/28,48,16,,
1990/12/29,17,-5,,
1990/12/30,41,-11,,
1990/12/31,52,17,,
